X,Y,Z,Chainage,Vp
509501.5076,6944430.173,29.761164,,1485
509501.0983,6944429.886,29.771349,,1485
509500.689,6944429.599,29.783624,,1485
509500.2797,6944429.312,29.799168,,1485
509499.8703,6944429.025,29.82033,,1485
509499.461,6944428.738,29.849186,,1485
509499.0517,6944428.45,29.886203,,1485
509498.6424,6944428.163,29.930988,,1485
509498.233,6944427.876,29.982292,,1485
509498.1042,6944427.786,30,,1485
509497.8237,6944427.589,30.039539,,1485
509497.4144,6944427.302,30.100076,,1485
509497.0051,6944427.015,30.164106,,1485
509496.5957,6944426.728,30.232696,,1485
509496.1864,6944426.44,30.304838,,1485
509495.7771,6944426.153,30.380337,,1485
509495.3678,6944425.866,30.457452,,1485
509495.1342,6944425.702,30.5,,1485
509494.9585,6944425.579,30.532074,,1485
509494.5491,6944425.292,30.596629,,1485
509494.1398,6944425.005,30.649302,,1485
509493.7305,6944424.718,30.687185,,1485
509493.3212,6944424.43,30.707095,,1485
509492.9118,6944424.143,30.708397,,1485
509492.5025,6944423.856,30.69364,,1485
509492.0932,6944423.569,30.663585,,1485
509491.6839,6944423.282,30.617993,,1485
509491.2746,6944422.995,30.556873,,1485
509490.9591,6944422.773,30.5,,1485
509490.8652,6944422.707,30.482256,,1485
509490.4559,6944422.42,30.394916,,1485
509490.0466,6944422.133,30.297729,,1485
509489.6373,6944421.846,30.194385,,1485
509489.2279,6944421.559,30.089921,,1485
509488.8596,6944421.301,30,,1485
509488.8186,6944421.272,29.989765,,1485
509488.4093,6944420.985,29.899023,,1485
509488,6944420.697,29.822208,,1485
509487.5906,6944420.41,29.762572,,1485
509487.1813,6944420.123,29.722783,,1485
509486.772,6944419.836,29.703067,,1485
509486.3627,6944419.549,29.703682,,1485
509485.9534,6944419.262,29.724513,,1485
509485.544,6944418.975,29.765266,,1485
509485.1347,6944418.687,29.825826,,1485
509484.7254,6944418.4,29.905353,,1485
509484.3278,6944418.121,30,,1485
509484.3161,6944418.113,30.002762,,1485
509483.9067,6944417.826,30.117266,,1485
509483.4974,6944417.539,30.247293,,1485
509483.0881,6944417.252,30.390758,,1485
509482.7988,6944417.049,30.5,,1485
509482.6788,6944416.964,30.544837,,1485
509482.2694,6944416.677,30.705971,,1485
509481.8601,6944416.39,30.869032,,1485
509481.5223,6944416.153,31,,1485
509481.4508,6944416.103,31.027533,,1485
509481.0415,6944415.816,31.175625,,1485
509480.6322,6944415.529,31.307585,,1485
509480.2228,6944415.242,31.420163,,1485
509479.863,6944414.989,31.5,,1485
509479.8135,6944414.954,31.510923,,1485
509479.4042,6944414.667,31.580961,,1485
509478.9949,6944414.38,31.630285,,1485
509478.5855,6944414.093,31.662096,,1485
509478.1762,6944413.806,31.678084,,1485
509477.7669,6944413.519,31.680893,,1485
509477.3576,6944413.232,31.676724,,1485
509476.9482,6944412.944,31.67037,,1485
509476.5389,6944412.657,31.663669,,1485
509476.1296,6944412.37,31.65579,,1485
509475.7203,6944412.083,31.6184,,1485
509475.311,6944411.796,31.559244,,1485
509475.049,6944411.612,31.5,,1485
509474.9016,6944411.509,31.438307,,1485
509555.1289,6944467.79,29.756542,,1485
509554.7196,6944467.503,29.727436,,1490
509554.3103,6944467.216,29.732673,,1490
509553.901,6944466.928,29.727131,,1490
509553.4916,6944466.641,29.661661,,1490
509553.0823,6944466.354,29.520008,,1490
509553.0336,6944466.32,29.5,,1490
509552.673,6944466.067,29.347063,,1490
509552.2637,6944465.78,29.158178,,1490
509551.9382,6944465.552,29,,1490
509551.8544,6944465.493,28.957502,,1490
509551.445,6944465.206,28.749047,,1490
509551.0357,6944464.918,28.544597,,1490
509550.9402,6944464.851,28.5,,1490
509550.6264,6944464.631,28.350502,,1490
509550.2171,6944464.344,28.179903,,1490
509549.8077,6944464.057,28.026959,,1490
509549.724,6944463.998,28,,1490
509549.3984,6944463.77,27.893186,,1490
509548.9891,6944463.483,27.779984,,1490
509548.5798,6944463.196,27.689289,,1490
509548.1704,6944462.908,27.62311,,1490
509547.7611,6944462.621,27.583719,,1490
509547.3518,6944462.334,27.574338,,1490
509546.9425,6944462.047,27.598405,,1490
509546.5332,6944461.76,27.660098,,1490
509546.1238,6944461.473,27.763941,,1490
509545.7145,6944461.185,27.911093,,1490
509545.4976,6944461.033,28,,1490
509545.3052,6944460.898,28.082834,,1490
509544.8959,6944460.611,28.323768,,1490
509544.634,6944460.427,28.5,,1490
509544.4865,6944460.324,28.599124,,1490
509544.0772,6944460.037,28.877021,,1490
509543.8704,6944459.892,29,,1490
509543.6679,6944459.75,29.108489,,1490
509543.2586,6944459.463,29.287959,,1490
509542.8492,6944459.175,29.441287,,1490
509542.6836,6944459.059,29.5,,1490
509542.4399,6944458.888,29.581366,,1490
509542.0306,6944458.601,29.701071,,1490
509541.6213,6944458.314,29.800331,,1490
509541.212,6944458.027,29.886936,,1490
509540.8026,6944457.74,29.9669,,1490
509540.6307,6944457.619,30,,1490
509540.3933,6944457.453,30.044109,,1490
509539.984,6944457.165,30.121647,,1490
509539.5747,6944456.878,30.201225,,1490
509539.1653,6944456.591,30.282756,,1490
509538.756,6944456.304,30.36578,,1490
509538.3467,6944456.017,30.446761,,1490
509538.0645,6944455.819,30.5,,1490
509537.9374,6944455.73,30.523541,,1490
509537.528,6944455.442,30.593536,,1490
509537.1187,6944455.155,30.65557,,1490
509536.7094,6944454.868,30.707104,,1490
509536.3001,6944454.581,30.74862,,1490
509535.8908,6944454.294,30.780749,,1490
509535.4814,6944454.007,30.803564,,1490
509535.0721,6944453.72,30.817998,,1490
509534.6628,6944453.432,30.82563,,1490
509534.2535,6944453.145,30.828657,,1490
509533.8441,6944452.858,30.828834,,1490
509533.4348,6944452.571,30.827413,,1490
509533.0255,6944452.284,30.826187,,1490
509532.6162,6944451.997,30.825985,,1490
509532.2069,6944451.71,30.826574,,1490
509531.7975,6944451.422,30.827083,,1490
509531.3882,6944451.135,30.82694,,1490
509530.9789,6944450.848,30.825636,,1490
509530.5696,6944450.561,30.822358,,1490
509530.1602,6944450.274,30.816196,,1490
509529.7509,6944449.987,30.806513,,1490
509529.3416,6944449.699,30.792965,,1490
509528.9323,6944449.412,30.774718,,1490
509528.5229,6944449.125,30.752315,,1490
509528.1136,6944448.838,30.726276,,1490
509527.7043,6944448.551,30.698764,,1490
509527.295,6944448.264,30.672257,,1490
509526.8857,6944447.977,30.649934,,1490
509526.4763,6944447.689,30.634798,,1490
509526.067,6944447.402,30.629414,,1490
509525.6577,6944447.115,30.634402,,1490
509525.2484,6944446.828,30.647172,,1490
509524.839,6944446.541,30.664637,,1490
509524.4297,6944446.254,30.683993,,1490
509524.0204,6944445.967,30.702479,,1490
509523.6111,6944445.679,30.717319,,1490
509523.2017,6944445.392,30.727756,,1490
509522.7924,6944445.105,30.734008,,1490
509522.3831,6944444.818,30.736363,,1490
509521.9738,6944444.531,30.735209,,1490
509521.5645,6944444.244,30.73121,,1490
509521.1551,6944443.957,30.725542,,1490
509520.7458,6944443.669,30.719378,,1490
509520.3365,6944443.382,30.714076,,1490
509519.9272,6944443.095,30.710389,,1490
509519.5178,6944442.808,30.708792,,1490
509519.1085,6944442.521,30.708904,,1490
509518.6992,6944442.234,30.70975,,1490
509518.2899,6944441.946,30.709881,,1490
509517.8805,6944441.659,30.707998,,1490
509517.4712,6944441.372,30.702836,,1490
509517.0619,6944441.085,30.69337,,1490
509516.6526,6944440.798,30.678932,,1490
509516.2433,6944440.511,30.659306,,1490
509515.8339,6944440.224,30.633225,,1490
509515.4246,6944439.936,30.601381,,1490
509515.0153,6944439.649,30.562699,,1490
509514.606,6944439.362,30.518141,,1490
509514.4618,6944439.261,30.5,,1490
509514.1966,6944439.075,30.464872,,1490
509513.7873,6944438.788,30.415756,,1490
509513.378,6944438.501,30.384779,,1490
509512.9687,6944438.214,30.369296,,1490
509512.5593,6944437.926,30.371791,,1490
509512.15,6944437.639,30.386616,,1490
509511.7407,6944437.352,30.407239,,1490
509511.3314,6944437.065,30.426102,,1490
509510.9221,6944436.778,30.437682,,1490
509510.5127,6944436.491,30.438374,,1490
509510.1034,6944436.203,30.427311,,1490
509509.6941,6944435.916,30.403578,,1490
509509.2848,6944435.629,30.367553,,1490
509508.8754,6944435.342,30.321301,,1490
509508.4661,6944435.055,30.265256,,1490
509508.0568,6944434.768,30.203526,,1490
509507.6475,6944434.481,30.138439,,1490
509507.2381,6944434.193,30.073557,,1490
509506.8288,6944433.906,30.011276,,1490
509506.7512,6944433.852,30,,1490
509506.4195,6944433.619,29.95239,,1490
509506.0102,6944433.332,29.900103,,1490
509505.6009,6944433.045,29.853474,,1490
509505.1915,6944432.758,29.813423,,1490
509504.7822,6944432.471,29.780086,,1490
509504.3729,6944432.183,29.753839,,1490
509503.9636,6944431.896,29.735426,,1490
509503.5542,6944431.609,29.724347,,1490
509503.1449,6944431.322,29.719963,,1490
509502.7356,6944431.035,29.721385,,1490
509502.3263,6944430.748,29.727311,,1490
509501.9169,6944430.46,29.735368,,1490
509501.5076,6944430.173,29.744338,,1490
509501.0983,6944429.886,29.754555,,1490
509500.689,6944429.599,29.766829,,1490
509500.2797,6944429.312,29.782352,,1490
509499.8703,6944429.025,29.803478,,1490
509499.461,6944428.738,29.832278,,1490
509499.0517,6944428.45,29.869222,,1490
509498.6424,6944428.163,29.913921,,1490
509498.233,6944427.876,29.965121,,1490
509497.9793,6944427.698,30,,1490
509497.8237,6944427.589,30.021929,,1490
509497.4144,6944427.302,30.082484,,1490
509497.0051,6944427.015,30.146494,,1490
509496.5957,6944426.728,30.214928,,1490
509496.1864,6944426.44,30.286881,,1490
509495.7771,6944426.153,30.362195,,1490
509495.3678,6944425.866,30.439034,,1490
509495.0331,6944425.631,30.5,,1490
509494.9585,6944425.579,30.513617,,1490
509494.5491,6944425.292,30.578046,,1490
509494.1398,6944425.005,30.630548,,1490
509493.7305,6944424.718,30.668216,,1490
509493.3212,6944424.43,30.687837,,1490
509492.9118,6944424.143,30.688759,,1490
509492.5025,6944423.856,30.673515,,1490
509492.0932,6944423.569,30.642843,,1490
509491.6839,6944423.282,30.5965,,1490
509491.2746,6944422.995,30.534548,,1490
509491.0829,6944422.86,30.5,,1490
509490.8652,6944422.707,30.458849,,1490
509490.4559,6944422.42,30.370371,,1490
509490.0466,6944422.133,30.272042,,1490
509489.6373,6944421.846,30.167647,,1490
509489.2279,6944421.559,30.062327,,1490
509488.9727,6944421.38,30,,1490
509488.8186,6944421.272,29.961573,,1490
509488.4093,6944420.985,29.870471,,1490
509488,6944420.697,29.793459,,1490
509487.5906,6944420.41,29.733738,,1490
509487.1813,6944420.123,29.693895,,1490
509486.772,6944419.836,29.674166,,1490
509486.3627,6944419.549,29.674817,,1490
509485.9534,6944419.262,29.695755,,1490
509485.544,6944418.975,29.736692,,1490
509485.1347,6944418.687,29.797471,,1490
509484.7254,6944418.4,29.877268,,1490
509484.3161,6944418.113,29.974987,,1490
509484.2277,6944418.051,30,,1490
509483.9067,6944417.826,30.089826,,1490
509483.4974,6944417.539,30.220186,,1490
509483.0881,6944417.252,30.363966,,1490
509482.7278,6944416.999,30.5,,1490
509482.6788,6944416.964,30.518327,,1490
509482.2694,6944416.677,30.679702,,1490
